,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
96,9s4FPPLuvd1c9pKr5QXnGQ,ZVCXn89iqUYKQA6Bh0eyXA,2,"the facilities are nice and the nursing care seemed competent and compassionate.  the place was chock full of xmas artifacts: trees, wreaths, 5 foot nutcrackers and other junk; enough to fill a warehouse.  it was new year's day and neither the nephrologist nor the interventional radiologist showed up to do a simple procedure.  as often seems to be the case when kaiser is involved there is apparently no coordination between their docs and overlake docs.  kaiser is unavailable and the overlake team won't work on kaiser patients.  nurses are in the dark about what docs may or may not do.",Jim F.,2020-01-01,https://www.yelp.com/biz/overlake-medical-center-bellevue?adjust_creative=upenn&hrid=ZVCXn89iqUYKQA6Bh0eyXA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Overlake Medical Center,False,202,3.0,2020-05-20T11:53:32,14256885000.0,http://www.overlakehospital.org,https://www.yelp.com/biz/overlake-medical-center-bellevue?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1135 116th Ave NE,Bellevue,WA,US,98004.0,,,Medical Centers,,,,,
103,9s4FPPLuvd1c9pKr5QXnGQ,tJt3gh99cgvlVgVb-tt_AQ,4,"i came in on orders from an immediate clinic. the doctor was friendly and smart. the nursing staff was practically non existent. the er bed was inexplicably comfortable. they mold, support and cushion everywhere. if they had friendly, available nurses it would be 5 stars.",J M.,2019-12-05,https://www.yelp.com/biz/overlake-medical-center-bellevue?adjust_creative=upenn&hrid=tJt3gh99cgvlVgVb-tt_AQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Overlake Medical Center,False,202,3.0,2020-05-20T11:53:32,14256885000.0,http://www.overlakehospital.org,https://www.yelp.com/biz/overlake-medical-center-bellevue?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1135 116th Ave NE,Bellevue,WA,US,98004.0,,,Medical Centers,,,,,
282,VbwfHsXXCnQ6oYYFgjJwkw,4gvMf9uIvdg0NZI3oUJyBQ,1,"by far the worst experience ive ever had in an er room in all of long island ! came here for chest pains, and waited threee hours to be seen . once i was seen it took another 1.5 hours just to get my blood drawn . then another 1.5 hours for the results . all of this for the pa to come back and tell me all of the blood work came back great, but my ekg didn't look normal . why wait 6 hours later to tell me this , when the first thing the lady did at registration was take my ekg ... 

worst 6 hour experience ever.",Kris C.,2020-01-08,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&hrid=4gvMf9uIvdg0NZI3oUJyBQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Mount Sinai South Nassau,False,82,2.5,2020-06-25T13:49:19,15166323000.0,http://www.mountsinai.org/southnassau,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1 Healthy Way,Oceanside,NY,US,11572.0,,,Hospitals,,,,,
283,VbwfHsXXCnQ6oYYFgjJwkw,3bY3SOEKgDPUEWxn90qEew,1,"after bringing my 87 year old mother to south nassau mount sinai, she was  was mistreated and misdiagnosed, . living in long beach, mount sinai was the closest hospital to long beach since long beach  hospital closed. mount sinai also ruined beth israel medical center when mount sinai took over beth israel medical center. all the good doctors left every hospital mount sinai took over. in long beach  we are only left with north shore lij on long island, columbia or nyu. if you have a serious health issue the joint commission should do a better job of inspecting hospitals and patient care. furthermore the people of the south shore deserve a better medical facility than mount sinai.
""mount sinai the best of the worst hospitals.""",Larry S.,2020-01-02,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&hrid=3bY3SOEKgDPUEWxn90qEew&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Mount Sinai South Nassau,False,82,2.5,2020-06-25T13:49:19,15166323000.0,http://www.mountsinai.org/southnassau,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1 Healthy Way,Oceanside,NY,US,11572.0,,,Hospitals,,,,,
296,VbwfHsXXCnQ6oYYFgjJwkw,wCfriiaLIZY4IxJgZlr0Rg,1,"a quick review. i went to visit the emergency room on 11/20/19 for trouble breathing.  i went into triage where they attempted to take my blood pressure but the cuff blew off my arm after over-inflating, tearing the velcro and flying across the room( because she wasn't paying attention).  the ""other one"" meanwhile was taking my complaint down on a paper towel (because the computer was down). well, i did walk out of there.  i thought i'd be safer leaving and going elsewhere if my symptoms got worse.  best part... they billed my insurance $1,617.00 and me personally $827.00.  there you go. incompetence, insurance fraud, and thievery.  go to south nassau. they have it all!!",Dan S.,2020-01-06,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&hrid=wCfriiaLIZY4IxJgZlr0Rg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Mount Sinai South Nassau,False,82,2.5,2020-06-25T13:49:19,15166323000.0,http://www.mountsinai.org/southnassau,https://www.yelp.com/biz/mount-sinai-south-nassau-oceanside?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1 Healthy Way,Oceanside,NY,US,11572.0,,,Hospitals,,,,,
362,fx4PPrw8GcA4EeAGEFDkiQ,YIjA8V8PusUoBBgyMgm0NA,1,"this was the single worst medical visit i have ever experienced. i spent 5.5 hours at the er, at least 3 of which was spent waiting for a 5-minute mri. when i asked about the wait, i was told ""that's a different department"", as if it was another universe that the staff in the er had no way to contact or deal with. for the first two hours, staff never came into my room to see if i was ok or to offer me so much as a glass of water. i was given iv liquids; when i asked, the woman who gave them to me couldn't tell me why. the blood drawn sat in a vial on the dresser in my room for the entirety of my visit. despite the enormous wait for care, the staff wasted no time in asking me for my insurance and payment.",Joshua F.,2020-03-05,https://www.yelp.com/biz/elmhurst-memorial-hospital-elmhurst-2?adjust_creative=upenn&hrid=YIjA8V8PusUoBBgyMgm0NA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Elmhurst Memorial Hospital,False,33,2.5,2020-03-05T07:38:09,13312219003.0,http://www.elmhurstclinic.org/locations/elmhurst_main_campus.cfm,https://www.yelp.com/biz/elmhurst-memorial-hospital-elmhurst-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,133 E Brush Hill Rd Ste 310,Elmhurst,IL,US,60126.0,,,Endocrinologists,Medical Centers,,,,
363,fx4PPrw8GcA4EeAGEFDkiQ,OTeQDgYNmtHNasMZlQX4OQ,1,"if i could give this hospital a 0 stars i would. i had to wheel my own child in and out of rooms. there was no ""let me help you with that"" i am also in the nursing field and these techs are just lazy! the nurses on the other hand are very nice. it took over 2 hours for the doctor to come in to see my son. my son came in with extreme lower back pain and he is only 13. the wait was ridiculous! overall the experience was horrible!!",Maria M.,2020-03-02,https://www.yelp.com/biz/elmhurst-memorial-hospital-elmhurst-2?adjust_creative=upenn&hrid=OTeQDgYNmtHNasMZlQX4OQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Elmhurst Memorial Hospital,False,33,2.5,2020-03-05T07:38:09,13312219003.0,http://www.elmhurstclinic.org/locations/elmhurst_main_campus.cfm,https://www.yelp.com/biz/elmhurst-memorial-hospital-elmhurst-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,133 E Brush Hill Rd Ste 310,Elmhurst,IL,US,60126.0,,,Endocrinologists,Medical Centers,,,,
396,mUH7rzec-ztJj4ATp0GE4Q,SI9dm7bsLyGUpgFuw0Gnkw,1,my father-in-law was transferred here last night from clinton memorial for faster treatment. he was supposed to have test done at 12:30 pm. he could not eat before these test and was already very hungry this morning at 10am. 12:30 came and went with no reason for the delay it's now 4:05 pm and the still have not done the test. poor communication with family. he has had nothing to eat or drink since yesterday at 5:30pm now.,Randy K.,2019-12-17,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&hrid=SI9dm7bsLyGUpgFuw0Gnkw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Sparrow Hospital,False,49,2.5,2020-06-27T04:44:58,15173641000.0,http://www.sparrow.org,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1215 E Michigan Ave,Lansing,MI,US,48912.0,,,Hospitals,,,,,
397,mUH7rzec-ztJj4ATp0GE4Q,QOmR4E6BLbj4nXRnOrBmpA,1,i took my wife to the emergency room and ended up waiting for hours. this isn't the first time we have had to wait for hours to see anyone in this emergency room. super long wait times!!!!,Aaron R.,2019-12-18,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&hrid=QOmR4E6BLbj4nXRnOrBmpA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Sparrow Hospital,False,49,2.5,2020-06-27T04:44:58,15173641000.0,http://www.sparrow.org,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1215 E Michigan Ave,Lansing,MI,US,48912.0,,,Hospitals,,,,,
484,WuUfgyttp4COMLAip6lYCw,upSy8oZj65cqP6uDh0ImZw,1,took my wife to this emergency room this morning and they denied her because she didn't have her id. she ended up having to be transported to another hospital by ambulance for emergency surgery. thanks guys,Doug Y.,2020-02-17,https://www.yelp.com/biz/methodist-southlake-hospital-southlake?adjust_creative=upenn&hrid=upSy8oZj65cqP6uDh0ImZw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Methodist Southlake Hospital,False,28,4.0,2020-02-17T08:53:59,18178654400.0,http://methodistsouthlake.com,https://www.yelp.com/biz/methodist-southlake-hospital-southlake?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,421 E State Hwy 114,Southlake,TX,US,76092.0,,,Hospitals,,,,,
511,WgDIlpACee-Mnb_9C-4yfQ,l4sxSGs0P19RSOICCnXitw,5,"staff are great, attentive and caring, management listens to concerns as well. my mom is currently getting her physical therapy and my family is very thankful especially for therapists - amir and francis who works with my mom everyday in getting her back to her baseline. they are very compassionate, caring, patient and fun to work with and really dedicated in what they do. i would definitely recommend this place!",Ces C.,2020-02-12,https://www.yelp.com/biz/kindred-hospital-brea-brea-4?adjust_creative=upenn&hrid=l4sxSGs0P19RSOICCnXitw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Kindred Hospital Brea,False,40,2.5,2020-03-16T12:32:44,17145296842.0,http://www.kindredhospitalbrea.com,https://www.yelp.com/biz/kindred-hospital-brea-brea-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,875 North Brea Blvd,Brea,CA,US,92821.0,,,Hospitals,Occupational Therapy,Physical Therapy,,,
512,WgDIlpACee-Mnb_9C-4yfQ,vH-SaXn8ReHfXaptlYwI-w,1,"my mother was a patient here. the nurses were good but administration and management are horrible. they promised us we can transition from ltac to sub acute with no problems when she was ready. this was not the case. once my moms insurance was running out for ltac they rushed us out with little warning and the case manager janice didn't work with us before initiating the process. they wouldn't let us stay at their sub acute because they only had x number of respitory beds.  this was something they failed to tell us in the beginning

we pleaded with them and warned them it wasn't safe for my mom to leave and asked them to honor their agreement. they admitted they handled the discharge poorly but only offered a ""sorry"". they also admitted that their reps make promises that aren't true often.

 my mom died the next day at the new facility.  case management here only sees patients as numbers or ""open beds"". they have little regard on how they affect patients and families. stay clear of janice, ask for another case worker if you decide to go there.",Ed V.,2020-03-02,https://www.yelp.com/biz/kindred-hospital-brea-brea-4?adjust_creative=upenn&hrid=vH-SaXn8ReHfXaptlYwI-w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kindred Hospital Brea,False,40,2.5,2020-03-16T12:32:44,17145296842.0,http://www.kindredhospitalbrea.com,https://www.yelp.com/biz/kindred-hospital-brea-brea-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,875 North Brea Blvd,Brea,CA,US,92821.0,,,Hospitals,Occupational Therapy,Physical Therapy,,,
518,WgDIlpACee-Mnb_9C-4yfQ,QWnoBvko5MoqamDP8mVx1w,1,"i regret transferring my father to this facility. my father had a trach, feeding tube and was bedridden. he would use the call button and nobody would come for 15-20 minutes. we capped my dads trach so he could talk for a minute and he said the nurse just comes on a speaker and since he can't talk, he doesn't get any help. i personally hit the call button while i was in his room and sure enough, the nurse came on the speaker. it took them over 10 minutes to come in his room even though they heard silence. the nurse coverage on weekends is ridiculous. so many call lights on when you look down the hall and nobody helping the patients. on two separate occasions i could hear patients screaming for help so i had to track someone down. i filed a complaint with the supervisor. this is suppose to be a hospital yet there isn't a doctor on site at all times. what hospital doesn't have a doctor on site? i spoke to the ceo on several occasions. he tried to make things right for my dad but really didn't take me seriously when i told him he had neglect going on in his hospital. he clearly thought i was just emotional. i had to follow up every day and night to make sure my dad got his medication. he had a few great nurses and a few terrible ones. i also called the kindred complaint hotline about a doctor not being on site. case managers were helpful and didn't minimize my concerns which i appreciated. my dad made the decision to stop all treatment and he passed away there. i would try to avoid this place at all costs.",Staci M.,2020-02-24,https://www.yelp.com/biz/kindred-hospital-brea-brea-4?adjust_creative=upenn&hrid=QWnoBvko5MoqamDP8mVx1w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kindred Hospital Brea,False,40,2.5,2020-03-16T12:32:44,17145296842.0,http://www.kindredhospitalbrea.com,https://www.yelp.com/biz/kindred-hospital-brea-brea-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,875 North Brea Blvd,Brea,CA,US,92821.0,,,Hospitals,Occupational Therapy,Physical Therapy,,,
577,TZwRNWSMEKhqRgfvXZv2SA,AcO4EbWOwVwrFFJwM_ffQA,1,do not take your children here at all!!! they torture your kids one of the male nurses named phillip is very rude and disrespectful he doesnt care about your childs health and is always in a bad and annoying mood please they also scream at the kids and threaten them to inject them if they dont sit still ive witness this two days ago when i was visiting my child this place needs to shut down theyre are not helping anyone only making profit !,Lupita A.,2020-02-12,https://www.yelp.com/biz/intracare-hospital-north-houston?adjust_creative=upenn&hrid=AcO4EbWOwVwrFFJwM_ffQA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Intracare Hospital North,False,5,1.0,2020-02-12T09:07:42,12818937200.0,http://www.intracarehospital.com,https://www.yelp.com/biz/intracare-hospital-north-houston?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1120 Cypress Station Dr,Houston,TX,US,77090.0,,,Hospitals,,,,,
