,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
10,2332,10.0,0.3186,"staff, good, great, care, food, love, facility, nursing, clean, excellent","ok, i know this is an odd review of a hospital, but specifically, this is for the cafeteria! this hospital does not serve hospital food! they serve real food at low low prices! today was their mardi gras celebration menu, and all the food was cooked in house and off-the-hook! crab cakes, crabby patty sandwiches, pan fried shrimp, gumbo, blackened chicken, deep-fried pastry, oven roasted cheese grits, roasted vegetables, bread pudding with rum sauce... the list doesn't end! and this may be a celebration day, but the food here is this good every day! the kitchen staff is totally on top of the quality and delivers friendly service with a smile. better still, the cafeteria is open to the public! you don't have to be a patient to enjoy this amazing food, so don't go shooting yourself in the foot. check out the jackson general hospital cafeteria in ripley, west virginia!"
11,5668,11.0,0.3585,"call, appointment, phone, speak, time, day, information, answer, office, schedule","let's start with the g6 sensors themselves and the fact that since october 2018, the average amount of time a sensor lasts on my son is a paltry 4.33 days (only 8 sensors since then have lasted the full 10 days!)i've tried everything to get them to last longer, from listening to all the (often contradictory) advice that support reps give - one person tells me to pinch the skin at the attachment site before attaching, another person tells me not to do that. we've tried hydrating him more, that didn't work. someone even told us to try not to calibrate if we can avoid it, because that throws the sensor into a tailspin and eventually it will fail. more on what a messy situation that is later. what i had been doing about all these sensor failures up until a few months ago, was when i got a chance, i would call in with the information i captured in a spreadsheet (lot #, attachment date, attachment location on the body, whether or not i applied an overpatch, the date it was removed and the reason for removal) and the support specialist would take the total number of days i should have gotten out of x sensors, subtract out the number of days i did get, and round up to the next number of sensors, and 3-5 days later, i'd have the sensors replaced. for instance, if 7 sensors lasted 34 days, the support rep would say ""7 sensors should last 70 days. they lasted 34, so we owe you 36 days, which you can get out of 36/10 = 3.6 or 4 sensors."" it wasn't ideal, but as a very busy person, being able to call in when i could to get sensors replaced was the only thing that made all these sensor failures halfway tolerable.

then, they instituted a policy that they would replace only 3 sensors per call, and the rest would have to be approved, adding a new dimension to the dysfunction that is the g6. customer support reps continually assure me that i am not the only one having these issues, so why in the hell would they institute a policy like this when there are so many problems with the g6? now instead of waiting to do this when i can, i have to call every time one fails? i just don't have the time to do that! the same person who first apprised me of this policy  told me i could send email instead of calling. great! but then i get a return email asking me to take more time i don't have to fill out a patient request form (the description field of which accepts 126 characters max!), and then after i've done that, now i have to wait an additional 2-3 business days to get a call back, and even if that happens on time (which it doesn't always) over the course of all of this, 2 more sensors have failed. they've created a bottleneck with this 3-sensor-limit policy. most of the time, they approve the 3 sensors and leave any remaining sensors in limbo waiting for ""approval.""  i had needed 6 sensors, the rep who i was on the phone with sent 3, and told me i'd have to wait for the other 3 to be approved. after not hearing back for about 3 weeks, i called in and the rep just sent the sensors. so what was the fucking point of that? they didn't even need to get approved! they just added a layer to make it more difficult for me. i patronize the company because it is supposed to provide working devices, and when they don't work, to have them replaced swiftly, not to create impediments for every type of problem i could have and then not even stick to those policies. dexcom should be creating solutions, not problems.

finally, dexcom g6 has this habit of asking me to recalibrate every 15 minutes if the fingerstick calibration value is too far off from the sensor reading. on christmas night at about 11:35pm the sensor reported my son's bg was low, and before i go throwing glucose down his throat, i did a fingerstick. the fingerstick came back with 93, and when i calibrated, it told me to recalibrate after 11:50pm. it's almost midnight and i'd really like to go to sleep, but i figured i'd play along. at about midnight, i fingerstick again,106. i put that in the dexcom app. now it wants me to calibrate after 12:05am."" so then i do it again, and it says calibrate at 12:20m.  i don't have time to jerk this thing off.  dexcom openly admits it is for information purposes and may not be accurate and also admit that the fingerstick is the more accurate indicator of what the blood sugar actually is. then why on earth do i have to keep doing this for hours even at 1 in the morning when i want to sleep because the fingerstick doesn't agree with dexcom!? when i put in the fingerstick value it should adjust to that, period. this calibrate over and over again is pure horseshit and it goes against everything we know about which is the accurate one and which is to be used for information purposes! now support would say ""after the 2nd or 3rd calibration, you should just replace the sensor."" but you can see why i want every sensor to last as long as possible, because every sensor failure is is another addition to the boondoggle that is the sensor replacement process."
12,6715,12.0,0.3973,"life, make, year, work, treatment, save, fact, die, part, real","i need to write this report to warn other people. specifically to warn girls and women. 
i had a sart test completed a few weeks ago and the only health system and hospital that provides the sexual assault response test dna collection testing for north county san diego, ca, is palomar health center in escondido, ca. i am in what is considered a minority ethnic group. i had the test completed, and during the whole process, my private parts were physically violated by the sart nurse that was on duty at that time. my vaginal areas were physically assaulted and violently ripped at with the medical tools and up into all of the anatomy of vagina and that includes all of the areas, including the most excruciating places. a part of my vaginal area was molested as well. there were other parts of my body that were offended as well. this all occurred after i was sexually assaulted already. i was groomed and intimidated by this sart staff individual within that 24 hour time frame. i was not told that i could reject any part of the sart kit dna collection that i decided that i did not want to do. a patient is able to reject any part of the sart kit dna collection exam that they want to not have occur on their body, including any or all pictures. i have not received confirmation that this staff person has been removed from the staff of palomar hospital in escondido. i have not received support after this assault occurred, i was refused several times medical confirmation about the physical trauma that happened to my private areas, specifically the area with the most nerves that was inflicted with the most damage. several weeks have passed and i still have physical trauma to my private areas and the only treatment that i have been able to receive, has been whatever i can do for my own body and that should not ever occur. i have been denied my collected dna results up until right now, i have been rejected for assistance from anyone who would help me to receive justice, i have been attacked on a very large scale, it is a group effort and it is keep away inflicted upon me, keeping me away from stable income without any threat of false accusation of false statement by the institutional financial system, keep away from affordable housing for a person who is forced out of the job market on purpose, who has less than what is required for the inflated cost of living in north county, trapped out of justice, as every legal system sides with the predators, aware that the victim can not even afford to get away from them and not questioning the predators or removing them from societal contact, after they are aware of the offenses, apparently even refusing to complete the sart testing correctly and then refusing to confirm the results after the victimized twice person, who has submitted to the will of god, complains rightfully about what occurred, after they were assaulted by the sart nurse. i want women to know. i want them to be aware about what could possibly happen to them. i feel guilty that i waited this long to write something. i have been followed two different males three different times, in two different vehicles, in a violent and threatening way, after these horrible assaults have occurred. i am also aware of other serious offensive problems that have not been resolved as well. i am not saying that palomar is responsible for the threatening aggressive following by males in vehicles issue. obviously, that is intended to threaten me. i was concerned about certain aspects about these details also.
please be careful. they said that there is a pediatric sart test kit and nurses. that is concerning. these tests are needed for innocent men, women and children to receive justice and healing for their body and it is a legal process, that should be treated in a professional and respectful way for all ethnicities and diversities of victims that need treatment. 
palomar has locations over a wide range of zip codes in san diego county, ca and when you have to approach a major circumstance that has occurred at a affiliated aspect of this health care system, and you are most likely viewed as a problem, because you complained, and you might need care from one of the several facilities, that intimidates and silences the victim. people threatened when their life could be affected and physical comfort if they complain and there is an unexpected accident within the zip code of that facility. 
i just wanted to add that. please be careful about others who are around you, it is a different place now."
13,7765,13.0,0.3045,"leave, place, woman, thing, lie, refuse, make, security, man, people","i was harassed and felt threatened with bodily harm when i had to go to er where my sister had been taken by paramedics.  i had no weapons on me or in my possession.  even with that, the security officer picked thru, touched, handled, and examined every small item in my purse after he had dumped the entire contents on his table.  he demanded i remove my jewelry, diamond wedding rings, copper bracelets, and two small chain long necklaces, which i refused to do.  i told him he could use the metal wand detector.  i then went thru the metal detector and he stated that there was something in my shoes.  i told him i wear ""lifts"", i don't.  he did not make me remove my shoes or even check them out.  he used the wand on my body and getting directly into my face.  i thought and feared at that point that he was going to tell me to remove my clothes.  i also felt afraid that he was going to knock me down to the floor.  i am a 72 year old woman and i was ""manhandled.""   i called his supervisor with my complaint about his ""tough guy and cop wannabe""  of which he referred to as an ""incident."" 
while he was making me go thru his intimidating process, i was left (forced) standing to wait while he passed thru two other individuals just going thru the metal detector.  his supervisor did not ever have a conversation with me, left voice mail messages.  apparently waiting  for his goon to harm someone as he is a serious risk to public safety."
14,8148,14.0,0.3578,"test, blood, result, covid, symptom, feel, sick, lab, time, back","during covid-19, right after the travel ban, i was on quarantine for 14 days since i arrived from europe on vacation.  during that time, i fell ill and after a few days under virtual care, my doctor advised me to go to the er.  i chose memorial hermann sugar land thinking i would get good care.  i was totally wrong.

once in the er, which was set up efficiently because of the virus, the er doctor immediately explained to me that they will not send my covid-19 test off to be tested unless i was admitted to the hospital.  his main concern was not diagnosing my problem but explaining that i would have to go somewhere else to get tested for covid-19.

i was advised to go the the er by my doctor because i was coughing excessively, barely able to breath, experiencing pain in my back when breathing and coughing, wheezing and extreme shortness of breath even with using an inhaler.  my temp stayed below 100.4 so it wasn't considered a fever.

the er began to run tests:  chest x-rays, ct scan, urine-analysis, blood-work, i.v., etc.

i waited about 45 minutes for all the test results to return and during that time, i suffered and tried to breath over and over in spite of the difficulties i was experiencing.  finally, the er doctor returned (dr. b. parker) and said that my lungs were clear and that the covid-19 swab would not be sent to the lab because i'm not being admitted to the hospital.  i stated that i understood about the swab but i didn't understand what was going on with my breathing so i asked him again about my lungs.  dr. parker repeated that my lungs were ""all clear"" and that there was no sign of the virus in my lungs. 

i asked the doctor what was he diagnosing me as having. since we know there's no sign of covid-19 in my lungs, what is it then and what was he going to give me to help me breath.   dr. parker turned the paper around and it read, ""cough - adult"".  i asked, ""so you're diagnosing me as having a cough?""  he replied yes.  i was dumbfounded.  i came to the er with a cough and shortness of breath and now the dr. was telling me that i had a cough.  wow!  

i asked him what was he going to do about helping me?  he stated that he was calling in prescriptions to my pharmacy to take but to act like i had covid-10 and still isolate.  he stated that he believed it was just an allergy infection and that these meds would clear it up.  i informed him that i don't typically suffer with allergies and that i had been taking zyrtec because the virtual doctor i spoke to recommended it but i wasn't getting any better.  he reemphasized again that the test would not be sent and that if i wanted a covid-19 test, i needed to go to another site.  i asked about an antibiotic to clear up the infection and he said the meds he prescribed would clear up the infection.  i later learned that the meds were regular over-the-counter stuff that i had already been using that wasn't effective:  tylenol, mucinex and claritin-d.

i believe dr. parker's only concern was covid-19 and not finding the real source of my problems.  i asked my discharge nurse again about my lungs being ""all clear"" and she said well they are not all clear and that they had a haze over them.  i asked what does a haze mean.  she informed me that the doctor believes the haze is possibly from a bacteria infection from allergies so he's prescribed some meds to help.  i again said i don't suffer with allergies but ok the pollen is high so i guess.  

i was discharged and walked to my car still struggling to breath just the same way as i walked into the hospital.   

that was saturday, march 21st. fast forward to wednesday, march 25th and i was not feeling any better, in fact, i felt worse. i called my doctor both the 25th and 26th and left messages. her nurse called my back on the 27th and informed me to stop taking all allergy meds immediately and that she had reviewed the labs and x-rays and they believe that haze over my right lung is pneumonia.

pneumonia?!!  so i had pneumonia in the right lung for an additional 6 days without any treatment?!  why would dr. parker say i was ""all clear"" and ignore the haze?  i had to take additional time from work to heal whereas if dr. parker would have just taken the time to explore my results for something more than covid-19, he could have treated me correctly and i could have returned back to work without taking additional time.  

lastly, once i got the bill, i saw that i was billed $273.50 for a pregnancy test!!!  the admitting nurse asked if there was anyway i could be pregnant, i immediately answered no and explained why i couldn't be.  so why would you give me, a 49 yr old woman with a valid reason a pregnancy test?  especially for $273.50.  over billing???   yes!

i will never go back to memorial hermann sugar land emergency room.  the care of the treating physician was below sub-par and i could have saved way more time and money going to another facility."
15,8602,15.0,0.4106,"pay, insurance, bill, charge, service, month, visit, receive, send, money","pch  is a great hospital with world class providers. the billing dept, however, is another story. the billing dept at pch represents what is wrong with american healthcare.  my daughter was seen by an ophthamologist in the pch network in 2018. the visit was covered by our insurance minus our usual co-pay.  in 2019, we made another appointment to visit the same ophthamologist and again, paid our usual co-pay at the time of the visit. one year later, we received a bill for the visit from phoenix children's for $418.  it appears that the visit was coded as a routine eye exam which is not covered under the medical benefit of my insurance. i submitted the claim to my eye insurance and received reimbursement of $45. if insurance had covered this appointment, it would have paid a contracted rate that was significantly lower than $418.  i called the number on the bill and the person told me that was the standard charge for the visit and that i could pay it, but otherwise, there was nothing more she could do.  i asked her for options and she did not seem to be very concerned with helping me.  she said that if i didn't want to pay the bill, that after 6 months, the account would be sent to collections and i could just pay them. i was appalled at the lack of concern or the willingness to help. why should i be saddled with a bill of $418 because i am a cash customer when my insurance would have paid a significantly lower rate. i am just looking to be treated fairly and pch should be ashamed for how they treat their patients and their families."
16,6873,16.0,0.2884,"people, place, rude, work, bad, patient, job, treat, give, employee",this is for building 2585  some of the lady's that work up in 3rd floor that have been working there for more then a few years should really treat new staff members better they won't learn if you swear and yell at them really when i heard that i felt bad for that person. talking behind their backs as if you were in kindergarten? you lady's need to grow up and do your job and help people not make them feel bad when they ask you for help. i would like to talk to the supervisor on this. this doesn't look good for this hospital i've heard many complaints i wish this would get resolved and these people grow up and be more respectful so other people that want to do their job can feel better about working there . i hope someone with authority will read this and stand up to these people   no  stars. very  disappointed in these workers. they are supposed to be helping patients and doing their job not laughing and talking about other staff members in the back room
17,6788,17.0,0.3257,"pain, give, medication, back, med, home, finally, send, severe, medicine","i went to centennial medical plaza on memorial day for abdominal pain that had left me unable to eat or drink anything for the previous three days.  i was vomiting and having terrible spasms. i was even crying from the pain.

we went to centennial medical plaza, where the nurses were great, especially lois.  very helpful and caring. but the doctor  seemed uncaring and unhelpful.

i am allergic to chemicals and antibiotics.  i wouldn't allow the contrast dye to be injected prior to the cat scan because it's very toxic.  i also wouldn't allow the antibiotics because i am allergic to so many of them.
i didn't want to die seeking help for my issues!

the dr.  seemed annoyed with me and wouldn't give me anything for pain, nausea or anything else.  i did receive two bags of iv fluids.  i was sent home with a script.  all of this took 3 hours.

the radiologist wrote on my permanent medical records form that ""stranding in anterior abdominal wall, possibly related to subcutaneous injections"".  the radiologist must think i'm a drug addict whose been injecting myself in my abdominal area.  this is all without ever examining my abdominal  skin which shows no sign of injections.  i had the md""s at uc health er verify that by actually examining me.  what a concept! 
what an insult!  i don't use illicit drugs.  i just wanted something for pain so i could stop crying, stop vomiting, maybe eat or drink something and to be more comfortable.  the pain wears me out and keeps me from having a life.

please don't ever, ever, ever go to this place.  haven't received a bill from there yet, so i can't address that.  

the next day i went to the er at uc medical center at anschutz center in aurora (the old fitzsimmons area).

excellent care received at their very busy er department.  they took care of the pain, nausea and even gave me prescriptions for follow up. they found a gastric ulcer by x-ray and gave me a script for a liquid medication that is actually helping.   i would recommend going there anytime a decent and competent er is needed.  i will never go back to centennial medical plaza for anything."
18,448,18.0,0.3064,"wait, hour, room, emergency, minute, sit, time, check, long, back","emergency room only! slow service in emergency room. it say 2-3 hours wait but it is 5-8 hours wait. i am so mad that night that i went to bring my son. we waited for 5hours outside and we waited again inside to see the doctor it took so long. we wait for nothing. my son is sick and very tired to wait for so long. parents and children fall asleep outside already bcoz of a long wait. 
i will never ever come here in their er again. it is so ridiculous that all people they dont complain for the very long wait. they can go to the other er and the line is moving unlike here u wait outside and u still wait inside forever. never go to this er you will wait forever! it is vere uncomfortable for children to wait that long specially they are sick!"
19,7147,19.0,0.4012,"nurse, baby, make, child, son, daughter, experience, feel, give, time","first off i want to start by saying any mamas out there who are going to deliver at mountainview please please enjoy your pregnancy and try to get to full-term not only is it hard delivering during the pandemic because you cannot have family there but everyone is in a panic and a frenzy and they're pulling people from different areas to come in to labor and delivery post partum nicu nursery who don't usually work there so it's kind a like everyone's running around with their heads cut off. i delivered my babies and i had a very successful labor and delivery i had many different nurses so i won't speak on that but my doctor who is usually based at centennial was amazing and he made the experience 10 times better my babies were born 35 weeks and three days mountain view's policy is any baby who was born before 36 weeks goes to the nicu while we stayed at the nicu we both(parents)got 
 to stay because we had two babies the policy during the pandemic is only one parent per baby my babies never needed a nasal cannula never needed temperature help never needed a feeding tube or any other assistance the only job the nurses had to do is feed them and change them we stayed at the nicu for 10 days reason being is the babies had to have up there cc every day and have two consistent days of weight  so those first 10 days their weight fluctuated many times and because we have a toddler at home we cannot be there for all eight feedings they had many nurses who aren't usually in the nicu feeding our babies i expressed my concern to the doctor saying maybe they're having difficult feeds because it's a new person every few feeds every time i fed my babies they fed perfectly fine when they finally had two days of weight they could come home and we were sent to see our pediatrician the pediatrician recommended that we do not wake our babies up every three hours as they show that they can gain weight. i was relieved when we got good results from our pediatrician and also ecstatic to not have to be at mountainview's  nicu during our stay we had many nurses who were not friendly this was a very hard time for me not only did i have two babies but i had two babies who could not come home also there were nurses who were dealing with other sickly babies who were constantly tell them to stop crying and that they were fine and it really did not put me at ease when i had to leave my babies. there was an incident that happened with my baby baby b still to this day she has a reflux problem or maybe it was just her learning how to drink the milk and let it digest but she fed there and it was probably 2 1/2 ounces they laid her down and she was quiet difficult to burp at first  so she had not burped and they laid her down she then spit up and choked on the spit up and no one knew until the alarms went off beeping saying that she couldn't breathe after that they did prolong her stay because they have a policy if you go without breathing you have to be monitored for three days but she never needed any type of feeding tube after that or any type of oxygen mask after that because it was due to her spitting up and choking on her spit up it was really unnerving leaving my kids there because i know that she spits up and i sit and hold her up for an additional 15 to 20 minutes but i can't trust somebody else especially nurses who just want to sit and gossip in the corner like many times when i was there. this post may be clouded with the emotions because i had just had two babies who are doing excellent now and they really had a hard time discharging us until a baby that was born at 24 weeks had to come in and then after that they pushed us off into a procedure room and told us to get our baby but i am just saying this to say if you have to deliver here relax and get your baby to full-term so that you can be discharged because i had a awful nicu stay at mountain view i felt like no one really cared and i felt like we truly didn't need to be there i felt like it was about the money due to the fact that we are in a pandemic. also i tried to contact the nicu manager many of times about how i felt like my daughters are being treated but i never got a call back which is why i am leaving a review saying that i felt like the nurses weren't adequate they had a few good nicu nurses but only once a day they were never really rotating well and i wanted to mention that my girls were 5 pounds and 2 ounces in 5 pounds and 15 ounces pretty healthy girls all i'm saying is if you have another option to go to a different hospital do some research and give it a look"
