,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
10,658,10.0,0.1032,"care, medical, facility, receive, health, provide, treatment, professional, center, physician","brittany, dr. charlton & fernando were all about completely wonderful.
lab team was personable and sweet. we were so scared coming into and brittany was awesome! thank you to this thoughtful team during an awful virus crisis."
11,523,11.0,0.103,"nurse, mom, question, night, thing, talk, time, feel, start, answer","your 1st pregnancy should be the most joyous time in your life. except during covid. it is baffling that a medical facility cannot allow you and your husband to attend all or even one prenatal appt. they are denying the father his right be present during these potential once in a lifetime moments. this problem could have been resolved and could have been more organized to allow fathers to be present after all these months. i understand there are mandated protocols in place with visitors, but these fathers are not visitors. they have an equal right to attend these appts as they are part of this pregnancy and are just as invested as the mothers."
12,798,12.0,0.0967,"great, staff, feel, make, good, amazing, kind, friendly, wonderful, experience","thank you for being on the front lines of this covid-19 coronavirus! we all thank you so much for being on the front lines of our issues we face as a nation!
our hearts and love are with you! our spirits are along side of all you who are apart of this   first responders, doctors, nurses ‍ ‍, and all who are apart of any medical field or even remotely effected. we are with you in prayers, thoughts and in spirt!"
13,996,13.0,0.1741,"insurance, pay, bill, charge, send, service, money, receive, month, cost",i got a bill from the hospital so i called about setting up financial assistance because of the coronavirus it was hard for me to pay it. i spoke with someone who said they would mail me an application for financial assistance so to not worry about the bill for now. i waited and nothing ever came except for a final notice bill so i freaked out of course because i don't want my credit to be ruined and i called them again. this time they said they would email it and yet again i didn't receive it. every time they called i would be busy so it would always go to voicemail or when i called i would be put on hold for like 5 minutes then it would go to voicemail. i called one last time to see if someone could email me the application like the previous person said and i said i would have to come down there because for some reason it was just too hard to send me the application through email. anyway i ended up having to pay the whole thing to stop playing these games.
14,816,14.0,0.1503,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","i was transferred here from the another campus' er because they thought i had the coronavirus and this is where they were sending covid-19 patients to consolidate them at one location.  i didn't think i had it - they just said my symptoms were likely to be covid-19 - i had one symptom, shortness of breath and valley fever scarred lungs - that combination apparently got me the golden ticket to get shipped on over to abrazo central campus.

i got there around 1pm, got one set of vitals, and was told by the nurse that they wouldn't come in, if you needed anything to call.  i talked to a doctor on the phone who said i probably didn't have covid-19 but they needed to wait for the results of the test.  so for several hours i was left alone until the night shift nurse came on (when i finally got a gown and a blanket).  she at least came in several times to check vitals during the night - got woken up in the middle of the night to get a second covid-19 test since they could not find the first one.  

the next day, surprise!, i don't have covid-19 and they are going to move me from the covid-19 section to another room.  i get a cardiologist who basically tells me i am ok to go home even though i am still having some shortness of breath @7am (also absolutely nothing had been done at this point since everyone was waiting for the results of that test).  they move me to another room on another floor @10am where the bathroom floor is always wet because the shower is leaking (where they give me toiletries finally - luckily i had someone drop off my phone charger, toothbrush and toothpaste, etc the day before so i didn't need anything).  

i am pretty much ignored for several more hours - i got an echo (the technician who did the test was awesome at least) and then ""you are going home"" @5pm (without talking to a doctor about what the echo showed or any information).  i asked to speak to a doctor and he came and really didn't explain much and just said that i could come see him and get another test done at his office - and at that point i was really ready to get out of there and go home and see my own doctor anyway.

granted, i do understand some of this because of the covid-19 virus going around, but even when i was moved to a regular floor, i couldn't get answers and i got discharged with a shortness of breath diagnosis and a diet plan.  i asked for the echo results to give to my regular cardiologist and was told that i couldn't have them because they hadn't been read yet

the nurses were nice enough when you saw one ...
and the food was not bad (except for the turkey sausage - don't ever get the turkey sausage) but i really hope not to return to this location especially not during the pandemic, but probably not ever

i am pretty sure i am going to be getting a big bill for basically getting misdiagnosed and ignored - can't wait to see the cost of that!"
15,591,15.0,0.1185,"room, walk, bed, leave, floor, clean, door, patient, sit, put","so me and gf had to go here on 5/15 and 5/16 for our daughter (1 year old) cause she was sick. we went to the er area , it was about 4:30 am . they had at least 1 doctor and 2 nurses helping with my daughter. it's a hospital right?! it's supposed to be clean?! but the next day we heard about some people in kapiolani medical center have the corona virus!!!!! so how the fuck did that happen?!? they wasn't gonna tell us?!?! they was just gonna keep it a secret and just spread the virus to any kids or anybody for that matter?!? that's fucked up!!! these people should get fucken sued!!! now it's all
over the news and most of all me and my gf are paranoid now!!!!! and they kept asking us ""have y'all ben traveling anywhere?"" blah blah blah... more like they should ask themselves that cause look what fucken happened!!!! y'all fuckers got the corona virus and didn't say shit!!!!!!!! moral of the story is they knew they had it! they try to cover it up and not say a damn word!!! i'm fucken pissed!!!!! fuck this hospital! seems like every time i go there for my daughter or gf these doctors or nurses always have these attitude like they don't want to take blame!!!!! when they are the ones to fucken blame!!!!!!! i hate every single one of there fucken stuck up attitude!!!!!!!!!"
16,830,16.0,0.1291,"give, time, day, medication, discharge, med, send, find, issue, medicine","went to er.  one parent with a child permitted in the room?  it takes two to make a child.  i couldn't even wait in the waiting room, which i get due to covid-19, but don't separate the parent from their child.  it's ok, god sees everything and what goes around, comes around."
17,761,17.0,0.1736,"good, food, lot, nice, thing, place, parking, area, pretty, work","i'd give negative stars if i could. 
these are trying times, corona virus has many of us nervous and hospitals are overwhelmed. as a health care professional myself i am more then sympathetic and grateful to those who are still working right now to help during this pandemic. my grandfather is at pih right now, and recently has been receiving the worst possible care. as an elderly patient who cannot advocate for himself (non patients not permitted inside during these times), he seems to be completely written off by his doctors and nurses at pih for weeks. he can't sleep due to his overwhelming pain, he gets sent home us being told it's nothing severe. his leg has been swollen and red for over a week and they sent him home with antibiotics and were very dismissive of him. now it's purple and swollen and cold. if they would have been so dismissive of an elderly man who can not advocate for himself and if they cared for his patient it wouldn't have gotten this bad. 

only reason for this review is because of a conversation between her and dennis (health supervisor at pih). my mother is concerned and scared for her father, this is his last year, we all know it. we will be lucky if he last till the end of this year, needless to say he is in poor health. and doesn't help that he is not getting the best care at pih. forgetting to give him medication he needs and not watching over him since she can't be there. 

while calling to complain about his care and asking if he could be watched over more frequently (grandfather recently calling her frantic at the hospital confused and believing he is being held hostage) i heard a man named dennis being not only dismissive of my mother, but utterly rude. 
me and my sister were disgusted by this. 
patient care?!
i understand they are tired and maybe overwhelmed, but how he spoke to her and then clicking on her. all this man did was scare her even more that he is not getting the best care and that pih does not care about her father or patient care. 
after hearing that conversation even i now share her fears, pih is where my grandfather will more than likely die. due to their lack of care."
18,754,18.0,0.1215,"wait, hour, room, emergency, minute, check, long, time, sit, arrive","the condition my mother was discharged should be criminal. she went in able to care for herself and came out close to a vegetable. proper home care was not communicated nor set up for her tremendous needs on discharge. this is during the pandemic lockdown, so i could not witness her deteriorating condition. no doctors or nurses ever initiated a call during her 11 days. calls made to nurses would routinely get disconnected, and other times when they would say they would call me back, not once did it happen. there's just too much wrong to write about. hopefully, you can get the gist."
19,817,19.0,0.0743,"hospital, bad, give, star, experience, treat, horrible, service, recommend, bring",i was admitted to the abrazo central campus for some issues with my testicles as well as probably that ended up being covid-19 related. the service was quick or in my opinion the nursing staff seem to want to work on their own personal schedule and was not patient i would not recommend this hospital for anyone to go to for the future
