,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
7232,28PZa9p7jyJR9jsd6wzp7g,ZtDhQZm2nSMmh3aFNDQFjA,1,"sorry excuse of a clinic. due to the covid19, my mother had to phone in a prescription request. the front desk charges us copayment before telehealth was conducted. dr. fufu he saw my mother and asked what she needed. dr. he informed her she did not need a new prescription because there was a refill on the script last month. no need for a office visit. after speaking to management and explaining to her that during a time like this, every penny counts and it's not right to charge her for service that was not rendered. she said just because she saw a glimpse of the doctor and that she only asked 1 question that was enough to charge us copayment. so this greedy office decides to charge her insurance as well as copayment. that's the kind of business they do. from what we've experienced today, it is enough to say that there is no dignity or respect of patients. money hungry ass place.",Stephanie N.,2020-05-04,https://www.yelp.com/biz/janlian-medical-grp-brooklyn?adjust_creative=upenn&hrid=ZtDhQZm2nSMmh3aFNDQFjA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Janlian Medical Grp,False,9,1.0,2020-05-04T13:27:42,17183763383.0,,https://www.yelp.com/biz/janlian-medical-grp-brooklyn?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1508 Avenue U,Brooklyn,NY,US,11229.0,,,Doctors,,,,,
8576,mvqU7W-QBHkLOgSwcKqcDg,vKiptHMPaiYdyoZ2WLKvGw,5,"was here today , ever so pleasant gentleman there , 5 star customer service .
and they sell & in stock blue masks , best prices i've found anywhere . and no line .?ready to go . 50 blue masks $35..00 plus tax . fast easy simple . and take care of your other needs. he will soon have 2 grades of gloves, and 95 masks , not sure on the letters on 95 masks. wanted everyone to know . try them , no regrets .
god bless america 
dongeovanni",DonGeovanni G.,2020-04-16,https://www.yelp.com/biz/gonzalez-pharmacy-la-puente?adjust_creative=upenn&hrid=vKiptHMPaiYdyoZ2WLKvGw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Gonzalez Pharmacy,False,2,5.0,2020-05-26T14:43:22,16269184300.0,,https://www.yelp.com/biz/gonzalez-pharmacy-la-puente?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1240 N Hacienda Blvd Ste 105,La Puente,CA,US,91744.0,,,Pharmacy,,,,,
8893,fuYRvZr6_XnhNW8PIQl6jg,Lp_ju52jlGqREOL-Vq5EEQ,1,"i saw that this location was supposed to do covid testing. it gave a phone number to call for an appointment. i called and they said you can only do it online and i had to check back the next day. the next day there were no appointments for the saturday so i called and they said no it's tomorrow to make appointments. so i went online the next day and still no appointments and so i called. they said oh they must be all filled up. i asked to speak to a supervisor who made the appointment and then said wait in your car and call for the test. i got there 30 minutes early, called at eight, was put on hold for 15 minutes and now they wanted me to come in the lobby full of sick people. i don't think anybody knows what they're doing if i was exposed to covid i think it's stupid to have me come in and spread it amongst a lobby full of people.",Patrick Z.,2020-05-30,https://www.yelp.com/biz/fastmed-urgent-care-chandler?adjust_creative=upenn&hrid=Lp_ju52jlGqREOL-Vq5EEQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,FastMed Urgent Care,False,74,3.0,2020-06-02T14:25:28,14808993070.0,http://www.FastMed.com,https://www.yelp.com/biz/fastmed-urgent-care-chandler?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2875 West Ray Rd Ste 8,Chandler,AZ,US,85224.0,,,Doctors,Urgent Care,Medical Centers,,,
9107,uZyRxbm-jZPiTHSvYuMTEA,CzDWVBYKoXYZ0-9Gyp-eGw,5,"can i give 10 stars please, 5 for excellent service and another 5 for excellent service in the midst of covid19 nightmare.  
my first pharmacy counter experience here was last week, when i came to pick up a prescription for something i have never taken before.  a young man was very friendly, but seemed to be new and needed another tech's assistance.  this lovely lady thao was so helpful, and she was with her own patient at the time.  not only did she multitask phenomenally, between her own line of people and me,  she managed to find the time to get me a discount. i then couldnt find the coupon confirmation email, and she actually took my phone, checked and pointed out what it was i was looking for, which apparently went to spam.  she was like a medicine fairy, waiving her magic wand, for everything to fall into place.  long story short, i received a magnificent service and my script at a $130 less than i would have, if thao wasn't there.  and she kept calling me, miss dina, which was just adorable :)  thank you thao!  and thank you everyone at this pharmacy, who is helping the public through this jacked up time in our lives!",Dina S.,2020-03-24,https://www.yelp.com/biz/cvs-pharmacy-san-diego-28?adjust_creative=upenn&hrid=CzDWVBYKoXYZ0-9Gyp-eGw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,CVS Pharmacy,False,48,3.0,2020-06-02T20:15:27,18585664551.0,https://www.cvs.com,https://www.yelp.com/biz/cvs-pharmacy-san-diego-28?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,10776 Westview Parkway,San Diego,CA,US,92126.0,,,Drugstores,Pharmacy,Convenience Stores,,,
9312,41fQ1OQVpy_dj5XiMgg8XA,q7nQDVCIhaSVdTUmtA7XTg,5,"thoughtful,  professionally trained  instruction is offered in a bright and cheery space, with all the usual pilates toys and lots of unusual ones, too.  endlessly challenging, carefully constructed, their personalized programs and group classes are appropriate both for beginners and those who've been practicing for years.  it's fun, the clientele is friendly and non-judgmental, all ages and shapes and sizes and genders. 

the online classes are a special bonus during quarantine.",Susan H.,2020-04-08,https://www.yelp.com/biz/body-works-pilates-tucson?adjust_creative=upenn&hrid=q7nQDVCIhaSVdTUmtA7XTg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Body Works Pilates,False,13,4.5,2020-06-03T12:34:16,15203237070.0,https://www.bodyworkspilates.com,https://www.yelp.com/biz/body-works-pilates-tucson?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1980 E River Rd Ste 250,Tucson,AZ,US,85718.0,,,Massage,Pilates,Physical Therapy,,,
9383,dSrk_nu09iRQnLscmmWifg,uu7KT-JRzMxVoUZI71xP3w,1,"customer service has been lacking over the last 6 months. cleanliness went down, toilet paper not restocked, etc. i thought it was getting better, because the riverside gym became cleaner. unfortunately gym closed for virus- no notice on social media, no email to members, no employee out front to tel customers, only a long rambling notice on door with reopening date buried deep inside",Richard M.,2020-03-18,https://www.yelp.com/biz/defined-fitness-albuquerque-albuquerque-3?adjust_creative=upenn&hrid=uu7KT-JRzMxVoUZI71xP3w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Defined Fitness  - Albuquerque,False,42,3.0,2020-03-18T05:03:42,15058990086.0,https://www.defined.com,https://www.yelp.com/biz/defined-fitness-albuquerque-albuquerque-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,6210 Riverside Plaza Ln,Albuquerque,NM,US,87120.0,,,Gyms,Nutritionists,Trainers,,,
9963,BM-qmMXKRLE7ixfTqZdpSw,1xHLe2xtd3E9f5EqpZ0T0w,1,their own respiratory therapist said she knows they are lying on death certificates about covid related deaths. i wouldn't recommend this place to anyone i know if that's true.,L P.,2020-05-20,https://www.yelp.com/biz/community-first-medical-center-chicago-2?adjust_creative=upenn&hrid=1xHLe2xtd3E9f5EqpZ0T0w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Community First Medical Center,False,66,2.0,2020-05-20T20:03:21,17732827000.0,http://www.cfmedicalcenter.com/,https://www.yelp.com/biz/community-first-medical-center-chicago-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5645 W Addison St,Chicago,IL,US,60634.0,,,Medical Centers,,,,,
9978,BM-qmMXKRLE7ixfTqZdpSw,l5YQBlJaM-JDzj_tf_w9rA,1,"if i could rate this place with negative ratings, i would. i had my mom sent there due to being unconscious and cyanotic...the first hospital the ambulance would take her to was here against my wishes but it's protocol. the nurses kept changing names when i called for updates, they discharged my mom without proper information nor advising me amongst the covid-19 pandemic (they wouldn't allow me in the er which i understood -- however, i asked to be notified of her progress). the nurses never told me what was going on nor called me with updates/ not even a call that she was being discharged. nurse victoria (at the end they finally agreed on one nurse name) lied to me multiple times within a phone call. i wouldn't even recommend my worst enemy to go here. so unsanitary and unorganized. very unprofessional staff on the phone with attitude and lies. if you could drive yourself to another hospital do so, coming here is asking for a death sentence.",Isabel P.,2020-04-06,https://www.yelp.com/biz/community-first-medical-center-chicago-2?adjust_creative=upenn&hrid=l5YQBlJaM-JDzj_tf_w9rA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Community First Medical Center,False,66,2.0,2020-05-20T20:03:21,17732827000.0,http://www.cfmedicalcenter.com/,https://www.yelp.com/biz/community-first-medical-center-chicago-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5645 W Addison St,Chicago,IL,US,60634.0,,,Medical Centers,,,,,
10032,IA49pPUin16ZDPyuaoj1VA,l_lo8L29H-khcn2bNcaPbw,5,"while the er was not the best, after being admitted to the hospital itself i was very well taken care of. all the nurses and pct were very friendly, kind and worked very hard. there were some long waits but the staff moved as fast as they could- just very busy.  i was in unit 800, so an older part of the hospital but it was clean and had up-to-date equipment. going to the hospital during the covid pandemic was scary, but i feel tmcs staff is cautious, thorough and clean. doctor mishra was awesome! he was knowledgeable and worked on treatment that was best for me. the food is hospital food, but everyone was kind and trying hard to make your stay as comfortable as possible. only had one nurse who had slight attitude but honestly i think it was overworked. she was constantly running. about half way through the shift the charge nurse stepped up and was helping pick up any slack. i was impressed. thank you!!",Mallory Y.,2020-05-14,https://www.yelp.com/biz/tucson-medical-center-tucson?adjust_creative=upenn&hrid=l_lo8L29H-khcn2bNcaPbw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Tucson Medical Center,False,126,3.0,2020-05-14T17:15:02,15203275461.0,http://www.tmcaz.com,https://www.yelp.com/biz/tucson-medical-center-tucson?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5301 E Grant Rd,Tucson,AZ,US,85712.0,,,Medical Centers,,,,,
10323,AMRjqahv1IuhJ6yk-pROkw,UmagR7gNwNPnL-sN0LxQog,1,"unfortunately i had to give them a star to write this waste of time review. i'll try to keep this short. first of all, when you visit a doctors office you expect to be in a friendly, safe and empathetic environment where the medical staff knows what they're doing. 

i hate to break it to you, that doesn't happen here. i have been here a few times for someone very close to me. in the few times that i've been here, i hated every. single. visit. in fact i can honestly say, i haven't seen a single person smiling in this building. 

""dr. widerman"" who considers himself to be an untouchable genius, is one hell of a rude guy. he doesn't know how to talk to his patients nor their family members. i have witnessed him actually yell at patients. 
i don't feel comfortable talking to him because he's so unapproachable.... and he's the doctor. 

secondly, and most importantly, his horrible, good for 
 staff. i can't tell you how many times i've seen these 50 year old receptionists look up and roll their eyes at me, for asking any kind of question. clearly, he's unable to find someone who would actually work here so he hired within the family. 

the main reason i wrote this review, and i've never written a review in my life - is because of how rudely they kicked me out of the building. yup, they kicked me out for sitting in the wrong place. i've never been kicked out of any public setting. after two times of telling me to sit in a different room - dr. widerman yelled at me to leave the third time because of the coronavirus pandemic. i'm sorry, if family members aren't able to come inside, then why didn't you make it clear when i walked in? don't worry, we won't be coming back now. 

i just moved here 5 months ago from new york and now that i know who this doctor is, seeing the dirty conditions and the awful staff - i'm going to make sure we switch doctors. this isn't 1976. 

to the people who have been here before, am i the slightest bit wrong?",Ruby Q.,2020-05-06,https://www.yelp.com/biz/widerman-jan-dr-philadelphia?adjust_creative=upenn&hrid=UmagR7gNwNPnL-sN0LxQog&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Widerman Jan Dr,False,1,1.0,2020-05-06T09:47:20,12159346777.0,,https://www.yelp.com/biz/widerman-jan-dr-philadelphia?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,10800 Bustleton Ave,Philadelphia,PA,US,19116.0,,,Doctors,,,,,
