,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
10,3650,10.0,0.3243,"care, medical, facility, receive, health, provide, treatment, professional, center, physician","i requested restrictions on the uses and disclosures of my personal and medical records:  ""all of my personal and medical records.  all people and companies except myself, son and daughter.  i will never seek treatment at any ascension facility again.""  having rational communications is virtually impossible with ascensions' employees.

ascension denied my request to restrict use of my protected health information (phi) ""in order to provide our patients the best care possible"" ... allow your providers to securely search your healthcare records"" ... ""to guide your care"" ...  ""have access to all of your healthcare information"" ... ""clearer picture of your overall health"" ... ""better to provide you care"" ... ""treatment of you"" ... ""if we restrict your medical records"".  

if i am never going to have ascension provide treatment again, why did ascension justify denying my requested restriction based on providing my care?  maybe they assumed i have no control over who provides my care.  i have numerous non-ascension in-network doctors and my primary-care doctor has no control over where i go.

i appealed ascensions' denial stating, "" it is obvious your rejection was based on your absolutely false assumption that i will ever have any relationship with any ascension provider under any circumstance.  no ascension provider will ever have any need to access my five visits.  if any non-ascension provider needs to access my seton medical records, i will provide them.  i have all 425 pages."" 

guess what?  ascension denied my appeal.  ascension denied my original request for restricting use and disclosure of my phi so ascension could provide better care for me, even though i also stated i would never go to an ascension provider again.  in denying my appeal, ascension never once mentioned the argument they used in denying my original request.  instead, they threw out an argument that has absolutely nothing to do with my original request or my appeal ... an issue i never mentioned.  ascension stated, ""due to state and federal record retention laws and other legal considerations, ascension is mandated to maintain medical records.  therefore, we are unable to restrict your medical records ...""  ascension either does not know the difference between maintaining and accessing or it is playing games.  i have 3 books in my desk that i have never opened and never will because the subjects are irrelevant to my life ... analogous to maintaining, but not accessing my phi.  why does ascension not understand?  since i will never be treated by ascension again, why does it need to access my phi?  maybe ascension just cannot find its butt, even if it uses both hands."
11,1995,11.0,0.3531,"nurse, mom, question, night, thing, talk, time, feel, start, answer","the past week that my mom has been this hospital has been great. the doctors and nurses are fine except nurse leena. she has been with my mom for maybe 3 days now. she is the rudest nurse i've encountered!!! last night... oh my goodness! my mom slides down on the bed and of course she can't push herself to go back up, nurse leena tells my mom, ""can you stop sliding down? we can't even coming in and fix you every 5 mins."" seriously?!?! my mother is helpless and have a brain aneurism!! if you can't do your job, then why be a nurse and help a helpless patient?! i bring food for my mom and it's soup... i followed nurse leena's instructions to chop the soft squash in the soup using my spoon because they don't want my mom to choke on anything which i completely understand and feed it to my mom, ""she walks in and raised her voice at me and said, ""i just saw you give a huge chunk to her, i told you to give her small bites!"" when that nurse brings in her tray of food, i look in and see, mashed potatoes, sides of meat, and chopped boiled carrots... ok... chopped boiled carrots! squash that i put in my soup that i chopped using my spoon is the same exact size as how the chopped boiled carrots were... and so much softer than boiled carrots! i've never met a nurse who would make such comments like this! i'm so beyond upset with this! she is so so rude! i don't want my mother having nurse leena another day or night because she doesn't want to fix her up every 5 mins!"
12,8850,12.0,0.2688,"great, staff, feel, make, good, amazing, kind, friendly, wonderful, experience","not sure why this place only has 3 stars. came here last minute after our home birth was taking longer than planned. staff was extremely pleasant minus our initial laborist and a nurse or two.

i'm going to try to list all the names that made us feel special and listened to. there was stacy who checked us into triage. super fun and understanding. 

there was autumn who made us feel great and handled all of our concerns after we met the impersonal laborist. we were worried!

i want to give a huge thank you to ray reyes. he is really something special. definitely made us feel right at home. he honestly needs a medal or something for how great he was. super funny! 

our laborist stacy long was incredible! very fun yet super professional. definitely a leader. 

i know i'm going to forget some names but thank you also to brooke, tracy, and the people that ran those tests on my son to make sure he was healthy! 

love this place. it feels more like a hotel than a hospital. i would definitely recommend it to anyone considering a hospital birth!"
13,197,13.0,0.4371,"insurance, pay, bill, charge, send, service, money, receive, month, cost","just want to take a moment to point out sharp chula vista medical center 's ""scare tactic"" billing and collection practices. 
i was seen in their er on 9/24/2019 for an out-of-control migraine. they did bloodwork, gave me an iv cocktail while sitting in a chair (no beds available) and sent me on my way less than 4 hours later. total bill: $6,278.60. no problem.
on november 7th, my insurance paid $3,165.00. 
 sharp chula vista medical center made an in-network adjustment of $1,643.32, and billed me the balance of $1,470.28. i sent a payment of $500.00 on november15th. on november 25th, they mailed a statement with a notice on a red background stating my account was slated for collection agency assignment because they had ""not heard from"" me. yet, the $500 payment was reflected on the statement. the notice went on to say i could ""easily"" make a payment via their online payment portal. on december 8th, i made an online payment of $370.28.
on december 9th, i got a voice mail from  sharp chula vista medical center 's finance office asking me to call them back regarding a ""very important financial matter"". thinking they had not received the payment yet, i did not give it another thought, nor did i receive another phone call from them.
today i received yet another threatening notice dated december 25th stating they ""have not heard"" from me....yet the $370.28 payment is reflected on the statement. really,  sharp chula vista medical center ? i had every intention of making a final payment of the balance due this week, but now i'm thinking i should let them sell my balance to a collection agency for pennies on the dollar just for being bullies!!!
granted, i have ""good"" insurance - a ppo plan (although a high deductible plan) - a great-paying job and a robust health savings account. what pisses me off about this is thinking that  sharp chula vista medical center uses these same scare tactics on people who have little or no insurance, no hsa, and not much disposable income to go towards exorbitant medical bills, yet have every honest intention to pay their bill off no matter how long it takes. my bill is only 3 months old and my remaining balance is less than 1% of the original charge. shame on you,  sharp chula vista medical center ....i'll be taking my ppo insurance and hsa dollars elsewhere in 2020!!"
14,2937,14.0,0.2744,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","choose your hospital wisely:

i went to holy cross for a knee replacement.  the doctor was great and replacement doing good. however, when i came home i was on pain meds with tylenol.  doctors told me i most likely acquired a gram negative ecoli infection from the urinary catheter. the infection then grew into my blood and i became sepsis. after a week in another hospital and sent home with a mid line iv for antibiotics. i recovered after three weeks. i called holy cross hospital infectious department to let them know.  well i received no concern, no caring, and an excuse that i only had the catheter for one day. they also said, in order to pick up this infection in the hospital i would have had to have the catheter two days.  so not a very educated answer.  infections are acquired through direct contact and time exposure plays no role. 

copied from the internet:

causes
bacteria are normally found throughout the body including on the skin and in the intestines. when kept in balance, bacteria can help the body work normally. however, an imbalance of the bacteria or passing of bacteria to areas where there are no bacteria, can lead to an infection. an infection will develop if large amounts of bacteria are present, the bacteria are aggressive, or the immune system is weakened.

common ways for bacteria to pass to vulnerable parts of the body include:

use of medical devices that pass into the body, such as iv or urinary catheters
open wounds
contact with someone who has or has been exposed to gram-negative bacteria
risk factors
hospitalization is the most common risk factor for gram-negative bacterial infections. the longer the stay in the hospital, the higher the risk of infection.

other factors that increase the risk of a bacterial infection include:

recent surgery
use of urinary catheter
war wounds
dialysis for kidney disease , which includes regular use of iv lines or catheters
mechanical ventilator use
weakened immune system

with my experience it doesn't matter how good the doctor is.  if the hospital is a sick hospital, even the most mild surgery could cause sickness or even death. do your research."
15,4565,15.0,0.2896,"room, walk, bed, leave, floor, clean, door, patient, sit, put","brought my father to the er, this is the first time we have ever been to this hospital.  the er waiting room is filthy.  it is not busy, a quite saturday morning.  the tables are covered with sticky and dryed substances embedded with hair.  the chairs are all dirty.  the glass partitions are smeared with what appear to be dried mucous.  floors have not been swept or mopped in days, possibly weeks based on the amount of dust and debris under the chairs and tables.  completely neglected; the photos don't really represent how dirty things are due to lighting glare.  i gave two stars as the employees seem to be very nice and professional.  however, i won't bring anyone here again, i can't imagine how dirty the non-public areas are."
16,4306,16.0,0.2671,"give, time, day, medication, discharge, med, send, find, issue, medicine","i went into the pharmacy this afternoon to pick up a couple of prescriptions that were called in earlier today. while there, i thought i might as well pick up two other prescriptions, which needed to be refilled. i asked the pharmacy tech to share with me my very small list of medications, as i couldn't remember the name of one of the prescriptions; yet he would not. instead, he asked me a series of questions: ""who's the doctor? what's it for? is it (name of medicine)?,"" and i was forced to name my symptoms in public at the cashier (""it's for menopause."") after his failed attempts at determining the name of the medicine, he then referred me to the pharmacist who put me through the exact same routine. i asked the pharmacist for a list of my medications, and he wouldn't provide one either--written or orally. i was quite irritated at this point and told the pharmacist that the pharmacy tech asked me the very same questions. i said, ""i feel like i'm being quizzed; i don't like that...i have a right to my healthcare information."" however, he maintained the same stance as the tech, explaining that he couldn't give me a print out of my prescriptions because of hipaa (yet somehow it was okay to for me to share aloud my symptoms and diagnosis at the cashier?). i told him i am well aware of hipaa rules, as i'm a psychotherapist and deal with phi in my own job. after he finally called out the name of the medicine i couldn't remember, and i confirmed it, he agreed to fill the medication along with the others. by the way, i have gotten a list of meds before from cvs when i was not a kaiser member; it is not a hipaa violation. it's these kinds of experiences that make me consider changing my health insurance during my next enrollment period at work. kaiser continues to be a disappointment."
17,8479,17.0,0.5765,"good, food, lot, nice, thing, place, parking, area, pretty, work","i want to write a review on the inpatient dining ""expressly for you."" there is a menu that you can order what you want. there are specific times that you must be followed in ensure your meal order is placed in time. i have ordered many things from the menu, overall, i think they try to be to fancy and offer too many complex meal options. when i am sick, i prefer to eat very simple things without a ton of spice or flavor. this may just be me, but here are some of my thoughts on things i have ordered. 

scrambled eggs: the first time i ordered scrambled eggs they arrived with onions and peppers. this was not expected. the next time i ordered, i specified that i wanted scrambled eggs plain without onions or peppers. this time it arrived with a garnish orange slice that spread orange juice on my eggs and rendering them inedible. if you just want eggs, order without garnish! 

oatmeal: this is a solid basic. it is pretty bland by itself, but would highly recommend adding banana slices and a packet of cream cheese. 

pimento cheese plate: this is a generous scoop of pimento cheese and served with fresh veggies and pita. i wasn't feeling up to eating much, but what i did eat was great! 

cheeseburger and fries: one night i didn't get a dinner order placed, so they brought me a late tray option. it was a freshly made burger and fries. i may have just been super hungry, but this was amazing!! 

chicken salad sandwich: this was okay. the chicken salad had too much mayo for my taste, but not bad. 

chicken tenders: there was a lot of breading, but easy to peel off.

baked potato: good simple option and can order shredded cheese and sour cream on the side.

clear liquid diet: i'm not sure much can be done to make this better, but this is rough! the tray comes with broth (i sampled vegetable, chicken, and beef), jello, juice, or flavored water. the broth was always luke warm and never appealing, but this is likely a result of how i was feeling. pro tip:  the floors stock popsicles, so that is a great alternative/supplement to the tray. 

if you miss ordering off the menu or get to your room late the floors stock some boxed meals. one night my diet was advanced from clears to regular diet late and i wanted solid food. they brought me a turkey sandwich boxed lunch. i ate the turkey (not then bread) a standard basic turkey sandwich which is a good option when the cafeteria is closed. 

things i wish were on the menu: greek yogurt. they have sugary yogurt, but i really wish there was greek yogurt, low fat string cheese sticks, plain tuna without being in tuna salad, or other high protein simple options. 

the people that take your order on the phone are really helpful and willing to get you want you want!"
18,456,18.0,0.3306,"wait, hour, room, emergency, minute, check, long, time, sit, arrive","emergency room only! slow service in emergency room. it say 2-3 hours wait but it is 5-8 hours wait. i am so mad that night that i went to bring my son. we waited for 5hours outside and we waited again inside to see the doctor it took so long. we wait for nothing. my son is sick and very tired to wait for so long. parents and children fall asleep outside already bcoz of a long wait. 
i will never ever come here in their er again. it is so ridiculous that all people they dont complain for the very long wait. they can go to the other er and the line is moving unlike here u wait outside and u still wait inside forever. never go to this er you will wait forever! it is vere uncomfortable for children to wait that long specially they are sick!"
19,2160,19.0,0.1941,"hospital, bad, give, star, experience, treat, horrible, service, recommend, bring","if minus stars was available they would get minus.this hospital is the worst in the valley but they are all bad,look up there rating in the bottom of the u.s. they absolutely killed my wife only 62 yrs old went in with complication of cancer they refused to transfer her to another hospital she got pnuemonia in hospital and died, horrible doctors who would not listen and wanted to protect the money coming in, than being more concerned for patient than money !!!!!people wake up you have the worst hospitals in the country and just as bad of doctor, city of 2.5million people not one hospital rated more than1 star out of 5 stars the lower 20%nation wide. wake wake up las vegas"
